"Date","Time","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor","fDOMQSU","fDOMRFU"
2025-04-02,"21:45","","25.389","0","43.949","0","28.33","0","89","0","6.22","0","3.072","0","7.58","0","8.11","0","1.65","0","56.9","19.04"
2025-04-02,"22:00","","25.382","0","44.139","0","28.47","0","88.3","0","6.17","0","3.147","0","7.59","0","10.02","0","1.89","0","54.58","18.27"
2025-04-02,"22:15","","25.311","0","44.395","0","28.65","0","88.5","0","6.18","0","3.22","0","7.6","0","12.36","0","1.72","0","53.73","17.99"
2025-04-02,"22:30","","25.29","0","44.699","0","28.87","0","90.4","0","6.3","0","3.288","0","7.61","0","6.88","0","1.52","0","53.6","17.94"
2025-04-02,"22:45","","25.258","0","44.9","0","29.02","0","90.1","0","6.29","0","3.371","0","7.62","0","7.81","0","1.53","0","52.39","17.54"
2025-04-02,"23:00","","25.142","0","45.359","0","29.35","0","90","0","6.28","0","3.448","0","7.63","0","9.01","0","1.57","0","50.21","16.81"
2025-04-02,"23:15","","25.045","0","45.731","0","29.62","0","90.4","0","6.31","0","3.516","0","7.65","0","6.27","0","1.44","0","48.51","16.25"
2025-04-02,"23:30","","24.96","0","45.931","0","29.77","0","89.7","0","6.26","0","3.587","0","7.65","0","6.96","0","1.42","0","47.18","15.8"
2025-04-02,"23:45","","24.896","0","46.225","0","29.98","0","89.3","0","6.23","0","3.647","0","7.66","0","6.33","0","1.42","0","45.88","15.37"
2025-04-03,"00:00","","24.866","0","46.441","0","30.14","0","88.7","0","6.19","0","3.708","0","7.66","0","7.16","0","1.28","0","44.79","15.01"
2025-04-03,"00:15","","24.808","0","46.828","0","30.42","0","88.7","0","6.18","0","3.758","0","7.67","0","7.5","0","1.32","0","42.91","14.38"
2025-04-03,"00:30","","24.731","0","47.316","0","30.78","0","88.5","0","6.17","0","3.802","0","7.69","0","6.54","0","1.19","0","40.31","13.51"
2025-04-03,"00:45","","24.625","0","47.78","0","31.12","0","88.9","0","6.2","0","3.836","0","7.7","0","7.27","0","1.25","0","37.7","12.64"
2025-04-03,"01:00","","24.576","0","48.01","0","31.29","0","88.6","0","6.17","0","3.867","0","7.71","0","8.68","0","1.31","0","36.55","12.26"
2025-04-03,"01:15","","24.446","0","48.394","0","31.57","0","88","0","6.13","0","3.893","0","7.72","0","8.43","0","1.15","0","34.77","11.66"
2025-04-03,"01:30","","24.351","0","48.742","0","31.83","0","88.3","0","6.16","0","3.912","0","7.73","0","6.02","0","1.14","0","32.88","11.03"
2025-04-03,"01:45","","24.313","0","48.875","0","31.93","0","87","0","6.07","0","3.919","0","7.73","0","7.17","0","1.1","0","32.45","10.89"
2025-04-03,"02:00","","24.25","0","49.111","0","32.1","0","84.3","0","5.88","0","3.908","0","7.73","0","6.5","0","1.01","0","31.4","10.54"
2025-04-03,"02:15","","24.244","0","49.184","0","32.15","0","68.3","0","4.76","0","3.879","0","7.65","0","2.54","0","0.53","0","29.94","10.05"
2025-04-03,"02:30","","24.266","0","48.914","0","31.96","0","71.4","0","4.98","0","3.835","0","7.69","0","2.95","0","0.76","0","29.1","9.77"
2025-04-03,"02:45","","24.322","0","48.753","0","31.84","0","87.1","0","6.08","0","3.779","0","7.72","0","5.35","0","1.19","0","32.85","11.02"
2025-04-03,"03:00","","24.384","0","48.616","0","31.74","0","88.5","0","6.17","0","3.723","0","7.73","0","7.71","0","1.38","0","33.31","11.18"
2025-04-03,"03:15","","24.501","0","48.104","0","31.36","0","88.6","0","6.18","0","3.666","0","7.71","0","6.92","0","1.32","0","36.43","12.22"
2025-04-03,"03:30","","24.625","0","47.384","0","30.83","0","88","0","6.14","0","3.606","0","7.7","0","7.58","0","1.38","0","39.8","13.34"
2025-04-03,"03:45","","24.706","0","46.979","0","30.54","0","87.9","0","6.14","0","3.54","0","7.68","0","10.06","0","1.44","0","41.52","13.91"
2025-04-03,"04:00","","24.784","0","46.37","0","30.09","0","87.1","0","6.09","0","3.464","0","7.66","0","8.18","0","1.35","0","45.19","15.14"
2025-04-03,"04:15","","24.866","0","45.729","0","29.63","0","86.9","0","6.08","0","3.389","0","7.65","0","7.69","0","1.43","0","48.24","16.16"
2025-04-03,"04:30","","24.917","0","45.422","0","29.4","0","86.5","0","6.06","0","3.31","0","7.63","0","10.32","0","1.48","0","49.1","16.44"
2025-04-03,"04:45","","24.956","0","45.195","0","29.24","0","86.4","0","6.05","0","3.239","0","7.63","0","8.89","0","1.52","0","50.53","16.92"
2025-04-03,"05:00","","24.995","0","44.821","0","28.97","0","85.9","0","6.02","0","3.157","0","7.62","0","12.01","0","1.58","0","51.75","17.33"
2025-04-03,"05:15","","25.035","0","44.551","0","28.77","0","85.3","0","5.98","0","3.079","0","7.61","0","8.72","0","1.48","0","54.02","18.08"
2025-04-03,"05:30","","25.095","0","44.301","0","28.59","0","84.8","0","5.95","0","2.99","0","7.6","0","9.81","0","1.48","0","54.95","18.39"
2025-04-03,"05:45","","25.119","0","44.019","0","28.39","0","84.3","0","5.91","0","2.902","0","7.59","0","9.52","0","1.55","0","55.95","18.73"
2025-04-03,"06:00","","25.135","0","43.871","0","28.28","0","83.6","0","5.87","0","2.806","0","7.58","0","9.76","0","1.53","0","57.1","19.11"
2025-04-03,"06:15","","25.119","0","43.692","0","28.15","0","82.9","0","5.82","0","2.708","0","7.57","0","10.53","0","1.6","0","57.9","19.38"
2025-04-03,"06:30","","25.117","0","43.579","0","28.07","0","82.2","0","5.78","0","2.606","0","7.56","0","9.82","0","1.56","0","58.76","19.67"
2025-04-03,"06:45","","25.102","0","43.391","0","27.94","0","80.9","0","5.69","0","2.511","0","7.54","0","10.34","0","1.57","0","59.68","19.97"
2025-04-03,"07:00","","25.082","0","43.249","0","27.84","0","79.7","0","5.61","0","2.423","0","7.52","0","11.16","0","1.55","0","60.5","20.25"
2025-04-03,"07:15","","25.06","0","43.089","0","27.72","0","77.8","0","5.48","0","2.351","0","7.51","0","12.36","0","1.54","0","60.21","20.15"
2025-04-03,"07:30","","25.066","0","42.998","0","27.66","0","77.4","0","5.46","0","2.297","0","7.5","0","8.55","0","1.53","0","60.8","20.34"
2025-04-03,"07:45","","25.056","0","42.915","0","27.6","0","75.5","0","5.33","0","2.261","0","7.49","0","8.15","0","1.46","0","63.2","21.15"
2025-04-03,"08:00","","25.054","0","42.86","0","27.56","0","69.1","0","4.88","0","2.271","0","7.46","0","5.25","0","1.2","0","63.76","21.33"
2025-04-03,"08:15","","25.052","0","42.839","0","27.54","0","57.8","0","4.08","0","2.316","0","7.41","0","16.28","0","1.36","0","58.25","19.5"
2025-04-03,"08:30","","24.977","0","43.036","0","27.69","0","74","0","5.23","0","2.396","0","7.46","0","5.25","0","1.24","0","64.33","21.53"
2025-04-03,"08:45","","24.948","0","43.301","0","27.88","0","75.9","0","5.36","0","2.487","0","7.48","0","6.79","0","1.28","0","62.61","20.95"
2025-04-03,"09:00","","24.972","0","43.386","0","27.94","0","77.4","0","5.46","0","2.575","0","7.5","0","8.78","0","1.29","0","61.06","20.43"
2025-04-03,"09:15","","25.005","0","43.53","0","28.04","0","78.1","0","5.5","0","2.662","0","7.51","0","11.77","0","1.29","0","60.12","20.12"
2025-04-03,"09:30","","25.006","0","43.702","0","28.16","0","78.8","0","5.55","0","2.745","0","7.51","0","8.69","0","1.25","0","60.02","20.09"
2025-04-03,"09:45","","25.038","0","43.89","0","28.3","0","80.2","0","5.64","0","2.818","0","7.53","0","10.44","0","1.29","0","58.35","19.53"
2025-04-03,"10:00","","25.012","0","44.087","0","28.44","0","79.8","0","5.61","0","2.89","0","7.53","0","12.94","0","1.36","0","56.84","19.02"
2025-04-03,"10:15","","24.997","0","44.273","0","28.57","0","80","0","5.62","0","2.957","0","7.54","0","9.47","0","1.3","0","56.73","18.99"
2025-04-03,"10:30","","25.05","0","44.417","0","28.68","0","81.5","0","5.72","0","3.023","0","7.55","0","7.77","0","1.26","0","55.96","18.73"
2025-04-03,"10:45","","25.045","0","44.56","0","28.78","0","81.5","0","5.72","0","3.08","0","7.56","0","15.31","0","1.24","0","54.75","18.33"
2025-04-03,"11:00","","25.09","0","44.68","0","28.86","0","82.9","0","5.8","0","3.145","0","7.56","0","6.05","0","1.17","0","55.42","18.55"
2025-04-03,"11:15","","25.073","0","44.862","0","29","0","83.3","0","5.83","0","3.198","0","7.57","0","6.98","0","1.22","0","53.89","18.04"
2025-04-03,"11:30","","25.099","0","45.006","0","29.1","0","83.3","0","5.82","0","3.257","0","7.58","0","7.87","0","1.23","0","52.95","17.73"
2025-04-03,"11:45","","25.105","0","45.219","0","29.25","0","83.1","0","5.81","0","3.307","0","7.58","0","6.99","0","1.2","0","52.13","17.45"
2025-04-03,"12:00","","25.112","0","45.474","0","29.44","0","85.4","0","5.96","0","3.358","0","7.59","0","7.21","0","1.24","0","50.58","16.94"
2025-04-03,"12:15","","25.114","0","45.585","0","29.52","0","84.9","0","5.92","0","3.416","0","7.6","0","4.91","0","1.15","0","50.71","16.98"
2025-04-03,"12:30","","25.095","0","45.781","0","29.66","0","84.5","0","5.89","0","3.463","0","7.6","0","4.89","0","1.11","0","49.55","16.59"
2025-04-03,"12:45","","25.126","0","46.129","0","29.91","0","85.4","0","5.94","0","3.508","0","7.62","0","5.62","0","1.07","0","47.77","16"
2025-04-03,"13:00","","25.133","0","46.437","0","30.13","0","86.3","0","5.99","0","3.545","0","7.63","0","5.02","0","1.06","0","46.05","15.42"
2025-04-03,"13:15","","25.096","0","46.538","0","30.21","0","84.6","0","5.88","0","3.577","0","7.63","0","5.37","0","1.03","0","45.58","15.27"
2025-04-03,"13:30","","25.125","0","46.715","0","30.34","0","84.6","0","5.87","0","3.598","0","7.63","0","5.01","0","1.04","0","44.67","14.96"
2025-04-03,"13:45","","25.162","0","46.793","0","30.39","0","82.4","0","5.71","0","3.613","0","7.62","0","4.08","0","0.98","0","44.68","14.97"
2025-04-03,"14:00","","25.169","0","46.9","0","30.47","0","78.1","0","5.41","0","3.615","0","7.61","0","4.19","0","0.81","0","44.07","14.76"
2025-04-03,"14:15","","25.246","0","46.864","0","30.44","0","65.7","0","4.55","0","3.6","0","7.57","0","2.35","0","0.78","0","41.16","13.79"
2025-04-03,"14:30","","25.296","0","46.831","0","30.42","0","69","0","4.77","0","3.565","0","7.59","0","2.09","0","0.8","0","40.45","13.56"
2025-04-03,"14:45","","25.399","0","46.72","0","30.33","0","88.7","0","6.13","0","3.514","0","7.65","0","9.31","0","1.44","0","42.08","14.1"
2025-04-03,"15:00","","25.446","0","46.622","0","30.26","0","91.2","0","6.3","0","3.458","0","7.66","0","3.56","0","1.37","0","43.52","14.58"
2025-04-03,"15:15","","25.473","0","46.292","0","30.02","0","91.5","0","6.33","0","3.394","0","7.65","0","5.28","0","1.5","0","45.81","15.34"
2025-04-03,"15:30","","25.51","0","45.86","0","29.71","0","90.4","0","6.26","0","3.331","0","7.64","0","5","0","1.54","0","47.35","15.86"
2025-04-03,"15:45","","25.612","0","45.44","0","29.4","0","90.1","0","6.23","0","3.263","0","7.62","0","5.15","0","1.52","0","48.78","16.34"
2025-04-03,"16:00","","25.772","0","45.23","0","29.25","0","92.8","0","6.41","0","3.191","0","7.63","0","4.28","0","1.69","0","50.58","16.94"
2025-04-03,"16:15","","25.799","0","45.02","0","29.09","0","91.4","0","6.32","0","3.113","0","7.62","0","7.48","0","1.72","0","50.61","16.95"
2025-04-03,"16:30","","25.832","0","44.894","0","29","0","91.7","0","6.34","0","3.042","0","7.62","0","5.12","0","1.68","0","52.33","17.52"
2025-04-03,"16:45","","25.85","0","44.754","0","28.9","0","91.2","0","6.3","0","2.954","0","7.61","0","9.94","0","1.92","0","51.51","17.25"
2025-04-03,"17:00","","25.993","0","44.601","0","28.79","0","93.4","0","6.44","0","2.871","0","7.62","0","7.98","0","1.94","0","52.51","17.58"
2025-04-03,"17:15","","26.037","0","44.492","0","28.71","0","93.3","0","6.44","0","2.781","0","7.61","0","8.37","0","2.08","0","52.63","17.62"
2025-04-03,"17:30","","26.082","0","44.352","0","28.61","0","93.2","0","6.43","0","2.691","0","7.61","0","7.45","0","2.02","0","54.65","18.29"
2025-04-03,"17:45","","26.091","0","44.192","0","28.49","0","92","0","6.34","0","2.598","0","7.6","0","7.83","0","1.95","0","55.05","18.43"
2025-04-03,"18:00","","26.11","0","44.046","0","28.39","0","91","0","6.28","0","2.504","0","7.59","0","10.98","0","2.04","0","55.12","18.45"
2025-04-03,"18:15","","26.134","0","43.917","0","28.29","0","89.8","0","6.2","0","2.423","0","7.58","0","9.65","0","2.1","0","56.28","18.84"
2025-04-03,"18:30","","26.181","0","43.814","0","28.22","0","90.3","0","6.23","0","2.345","0","7.58","0","9.25","0","2.07","0","55.99","18.74"
2025-04-03,"18:45","","26.241","0","43.716","0","28.15","0","88.2","0","6.08","0","2.277","0","7.57","0","8.07","0","1.96","0","56.63","18.96"
2025-04-03,"19:00","","26.329","0","43.694","0","28.13","0","88.9","0","6.12","0","2.221","0","7.57","0","8.86","0","2.24","0","56.74","18.99"
2025-04-03,"19:15","","26.397","0","43.67","0","28.11","0","89.3","0","6.14","0","2.186","0","7.58","0","12.31","0","2.14","0","57.01","19.08"
2025-04-03,"19:30","","26.426","0","43.638","0","28.08","0","89.3","0","6.14","0","2.181","0","7.58","0","11.85","0","2.11","0","57.15","19.13"
2025-04-03,"19:45","","26.357","0","43.742","0","28.16","0","91.2","0","6.28","0","2.211","0","7.6","0","8.03","0","2.23","0","57.02","19.08"
2025-04-03,"20:00","","26.43","0","43.481","0","27.97","0","91.8","0","6.32","0","2.26","0","7.58","0","3.97","0","1.88","0","61.52","20.58"
2025-04-03,"20:15","","26.495","0","43.647","0","28.09","0","94.3","0","6.47","0","2.341","0","7.6","0","3.55","0","1.72","0","61.26","20.5"
2025-04-03,"20:30","","26.341","0","43.834","0","28.23","0","94.4","0","6.49","0","2.428","0","7.61","0","4.44","0","1.75","0","59.97","20.07"
2025-04-03,"20:45","","26.249","0","43.971","0","28.33","0","94.3","0","6.49","0","2.513","0","7.62","0","5.75","0","1.75","0","59.1","19.78"
2025-04-03,"21:00","","26.265","0","44.104","0","28.42","0","94.2","0","6.48","0","2.598","0","7.62","0","8.71","0","2.07","0","57.41","19.22"
2025-04-03,"21:15","","26.177","0","44.306","0","28.57","0","94.1","0","6.48","0","2.679","0","7.63","0","6.98","0","1.76","0","56.88","19.04"
2025-04-03,"21:30","","26.091","0","44.49","0","28.71","0","93.7","0","6.45","0","2.756","0","7.63","0","9.95","0","1.95","0","55.04","18.43"
2025-04-03,"21:45","","26.054","0","44.645","0","28.82","0","93.9","0","6.47","0","2.835","0","7.64","0","7.91","0","1.91","0","54.66","18.3"
2025-04-03,"22:00","","26.083","0","44.743","0","28.89","0","94.2","0","6.48","0","2.915","0","7.64","0","5.96","0","1.72","0","55.01","18.41"
2025-04-03,"22:15","","26.155","0","45.065","0","29.12","0","95.1","0","6.53","0","2.985","0","7.66","0","7.12","0","1.84","0","53.62","17.95"
2025-04-03,"22:30","","26.145","0","45.195","0","29.21","0","93.7","0","6.43","0","3.059","0","7.66","0","7.84","0","1.79","0","52.63","17.62"
2025-04-03,"22:45","","26.021","0","45.26","0","29.26","0","94.1","0","6.47","0","3.126","0","7.65","0","9.21","0","1.76","0","51.71","17.31"
2025-04-03,"23:00","","25.988","0","45.362","0","29.34","0","93.4","0","6.42","0","3.191","0","7.66","0","8.73","0","1.96","0","51.39","17.21"
2025-04-03,"23:15","","25.96","0","45.584","0","29.5","0","93.2","0","6.4","0","3.26","0","7.66","0","10.33","0","1.81","0","49.77","16.67"
2025-04-03,"23:30","","25.901","0","45.927","0","29.75","0","94.9","0","6.52","0","3.323","0","7.68","0","5.51","0","1.62","0","49.3","16.51"
2025-04-03,"23:45","","25.856","0","46.134","0","29.9","0","94.3","0","6.48","0","3.39","0","7.69","0","5.66","0","1.61","0","48.08","16.1"
2025-04-04,"00:00","","25.788","0","46.438","0","30.12","0","93.5","0","6.42","0","3.454","0","7.69","0","6.06","0","1.52","0","46.54","15.59"
2025-04-04,"00:15","","25.695","0","46.805","0","30.39","0","93.5","0","6.43","0","3.514","0","7.7","0","6.8","0","1.51","0","44.46","14.89"
2025-04-04,"00:30","","25.565","0","47.07","0","30.58","0","93.2","0","6.41","0","3.571","0","7.7","0","6.57","0","1.5","0","43.18","14.47"
2025-04-04,"00:45","","25.519","0","47.182","0","30.67","0","92.6","0","6.37","0","3.623","0","7.71","0","7.39","0","1.48","0","42.41","14.21"
2025-04-04,"01:00","","25.471","0","47.392","0","30.82","0","91.7","0","6.31","0","3.67","0","7.71","0","6.66","0","1.36","0","41.58","13.93"
2025-04-04,"01:15","","25.442","0","47.608","0","30.98","0","89.7","0","6.17","0","3.712","0","7.7","0","5.96","0","1.36","0","40.28","13.5"
2025-04-04,"01:30","","25.421","0","47.779","0","31.1","0","88.7","0","6.1","0","3.746","0","7.71","0","7.63","0","1.35","0","39.45","13.22"
2025-04-04,"01:45","","25.383","0","48.086","0","31.33","0","89.7","0","6.16","0","3.775","0","7.71","0","6.17","0","1.39","0","37.7","12.64"
2025-04-04,"02:00","","25.34","0","48.338","0","31.51","0","87.8","0","6.03","0","3.797","0","7.72","0","5.59","0","1.18","0","36.52","12.25"
2025-04-04,"02:15","","25.266","0","48.609","0","31.71","0","88.3","0","6.06","0","3.813","0","7.72","0","5.93","0","1.12","0","35.29","11.84"
2025-04-04,"02:30","","25.239","0","48.734","0","31.8","0","86.1","0","5.91","0","3.821","0","7.72","0","4.74","0","0.98","0","35.19","11.8"
2025-04-04,"02:45","","25.228","0","48.741","0","31.81","0","81.1","0","5.57","0","3.815","0","7.69","0","4.01","0","0.69","0","35.48","11.9"
2025-04-04,"03:00","","25.242","0","48.716","0","31.79","0","55.3","0","3.8","0","3.792","0","7.6","0","1.6","0","0.47","0","33.17","11.13"
2025-04-04,"03:15","","25.226","0","48.771","0","31.83","0","73.9","0","5.08","0","3.752","0","7.68","0","2.61","0","0.96","0","33.64","11.28"
2025-04-04,"03:30","","25.255","0","48.663","0","31.75","0","88.1","0","6.05","0","3.702","0","7.72","0","3.18","0","1.24","0","34.9","11.71"
2025-04-04,"03:45","","25.29","0","48.35","0","31.52","0","89.7","0","6.17","0","3.647","0","7.72","0","5.19","0","1.3","0","36.18","12.13"
2025-04-04,"04:00","","25.349","0","47.786","0","31.11","0","90.2","0","6.21","0","3.59","0","7.72","0","4.91","0","1.34","0","39.3","13.17"
2025-04-04,"04:15","","25.421","0","47.277","0","30.74","0","89.4","0","6.16","0","3.528","0","7.7","0","5.45","0","1.38","0","41.59","13.94"
2025-04-04,"04:30","","25.477","0","46.943","0","30.49","0","89.7","0","6.18","0","3.464","0","7.69","0","5.45","0","1.38","0","43.97","14.73"
2025-04-04,"04:45","","25.498","0","46.497","0","30.17","0","89","0","6.15","0","3.395","0","7.68","0","6.1","0","1.42","0","45.66","15.29"
2025-04-04,"05:00","","25.561","0","46.245","0","29.98","0","89.2","0","6.16","0","3.321","0","7.68","0","6.53","0","1.47","0","47.3","15.84"
2025-04-04,"05:15","","25.619","0","46.004","0","29.81","0","89.2","0","6.16","0","3.25","0","7.67","0","8.93","0","1.64","0","48.19","16.14"
2025-04-04,"05:30","","25.659","0","45.773","0","29.64","0","88.5","0","6.11","0","3.182","0","7.66","0","8.6","0","1.58","0","49.52","16.58"
2025-04-04,"05:45","","25.679","0","45.491","0","29.44","0","88.2","0","6.1","0","3.11","0","7.65","0","11.04","0","1.72","0","50.39","16.87"
2025-04-04,"06:00","","25.692","0","45.266","0","29.27","0","87.8","0","6.07","0","3.037","0","7.65","0","10.53","0","1.69","0","51.73","17.32"
2025-04-04,"06:15","","25.734","0","45.139","0","29.18","0","87.7","0","6.06","0","2.959","0","7.64","0","9.82","0","1.67","0","52.88","17.7"
2025-04-04,"06:30","","25.744","0","45.021","0","29.1","0","87","0","6.01","0","2.875","0","7.63","0","10.63","0","1.7","0","53.03","17.75"
2025-04-04,"06:45","","25.734","0","44.879","0","28.99","0","86.2","0","5.97","0","2.787","0","7.63","0","12.32","0","1.72","0","53.89","18.04"
