"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlorophyllRFU","ChlFluor","fDOMQSU","fDOMRFU"
2025-12-02,"10:00","19.378","51.14","33.65","84.7","6.39","2.228","7.93","4.67","0.75","3.02","16.18","5.78"
2025-12-02,"10:15","19.474","51.295","33.76","55.3","4.16","2.171","7.81","4.4","0.59","2.38","14.79","5.29"
2025-12-02,"10:30","19.734","51.551","33.95","78.3","5.86","2.116","7.91","4.14","0.68","2.75","12.3","4.42"
2025-12-02,"10:45","19.776","51.506","33.92","87.8","6.56","2.063","7.97","5.96","0.89","3.56","13.29","4.77"
2025-12-02,"11:00","19.758","51.497","33.91","91.5","6.84","2.008","7.98","4.68","1.01","4.04","13.4","4.81"
2025-12-02,"11:15","19.951","51.687","34.05","91.5","6.81","1.954","7.98","4.72","0.98","3.94","11.89","4.28"
2025-12-02,"11:30","19.912","51.607","33.99","92","6.86","1.901","7.98","4.52","0.9","3.63","12.37","4.45"
2025-12-02,"11:45","20.128","51.739","34.09","90","6.68","1.849","7.97","4.57","0.87","3.52","11.25","4.06"
2025-12-02,"12:00","20.149","51.685","34.05","89.7","6.66","1.804","7.96","4.38","0.85","3.4","11.65","4.2"
2025-12-02,"12:15","20.208","51.679","34.04","88.6","6.57","1.757","7.97","4.45","0.88","3.52","11.57","4.17"
2025-12-02,"12:30","20.401","51.703","34.06","93.5","6.9","1.714","8","5.16","0.88","3.53","10.07","3.64"
2025-12-02,"12:45","20.408","51.653","34.02","94.8","7","1.668","8","4.99","0.89","3.57","10.87","3.92"
2025-12-02,"13:00","20.395","51.689","34.05","94.8","7","1.63","7.99","4.69","0.97","3.88","11.03","3.98"
2025-12-02,"13:15","20.787","51.775","34.11","95.7","7.02","1.592","8.01","5.42","0.9","3.62","9.54","3.46"
2025-12-02,"13:30","20.971","51.758","34.1","97.5","7.13","1.568","8.02","5.51","0.95","3.81","9.27","3.37"
2025-12-02,"13:45","21.057","51.75","34.09","99.1","7.23","1.556","8.03","5.74","0.97","3.9","9.23","3.35"
2025-12-02,"14:00","20.883","51.615","33.99","99.6","7.29","1.559","8.05","4.91","1.06","4.28","9.04","3.29"
2025-12-02,"14:15","20.802","51.582","33.97","100.5","7.37","1.58","8.06","5.16","1.05","4.22","8.67","3.16"
2025-12-02,"14:30","20.661","51.467","33.88","101.5","7.46","1.612","8.08","4.75","1.01","4.06","8.12","2.96"
2025-12-02,"14:45","20.641","51.429","33.86","102.1","7.51","1.653","8.08","5.6","1.12","4.52","7.94","2.9"
2025-12-02,"15:00","20.666","51.428","33.85","101.9","7.5","1.712","8.08","6.71","1.37","5.51","8.03","2.93"
2025-12-02,"15:15","20.696","51.422","33.85","102.7","7.55","1.77","8.09","5.63","1.31","5.26","7.59","2.78"
2025-12-02,"15:30","20.679","51.42","33.85","102.6","7.55","1.831","8.09","5.2","0.98","3.94","7.49","2.74"
2025-12-02,"15:45","20.708","51.428","33.85","102.5","7.53","1.896","8.09","5.33","1.66","6.66","7.51","2.75"
2025-12-02,"16:00","20.677","51.432","33.86","102.1","7.51","1.969","8.09","4.6","1.29","5.19","7.39","2.71"
2025-12-02,"16:15","20.7","51.443","33.86","102.3","7.52","2.038","8.09","3.98","1.13","4.52","7.35","2.7"
2025-12-02,"16:30","20.776","51.45","33.87","102.7","7.54","2.118","8.09","3.43","1.4","5.63","7.22","2.65"
2025-12-02,"16:45","20.863","51.459","33.88","103","7.55","2.182","8.09","3.02","1.2","4.81","7.23","2.65"
2025-12-02,"17:00","20.924","51.468","33.88","102","7.47","2.244","8.09","2.95","1.28","5.12","6.99","2.57"
2025-12-02,"17:15","20.956","51.467","33.88","100.9","7.38","2.303","8.09","3.21","1.14","4.59","7.05","2.59"
2025-12-02,"17:30","20.963","51.463","33.88","94.5","6.91","2.355","8.06","3.29","0.85","3.42","6.87","2.53"
2025-12-02,"17:45","20.97","51.463","33.88","71.1","5.2","2.401","7.97","2.6","0.61","2.46","7.1","2.61"
2025-12-02,"18:00","20.97","51.462","33.88","61.9","4.53","2.442","7.96","3.8","0.64","2.58","7.41","2.72"
2025-12-02,"18:15","20.904","51.461","33.88","84","6.16","2.48","8.02","2.83","0.85","3.42","7.33","2.69"
2025-12-02,"18:30","20.855","51.45","33.87","92.3","6.77","2.488","8.04","2.95","1.63","6.52","7.62","2.79"
2025-12-02,"18:45","20.821","51.448","33.87","96.1","7.05","2.48","8.06","3.08","1.07","4.29","7.87","2.88"
2025-12-02,"19:00","20.764","51.443","33.86","98.9","7.26","2.455","8.07","3.42","1.18","4.73","8.34","3.04"
2025-12-02,"19:15","20.792","51.457","33.87","98.9","7.26","2.424","8.06","3.77","1.18","4.74","8.64","3.15"
2025-12-02,"19:30","20.825","51.476","33.89","99.4","7.29","2.388","8.06","4.41","1.45","5.82","8.93","3.25"
2025-12-02,"19:45","20.853","51.556","33.95","97","7.11","2.352","8.04","4.94","1.51","6.06","9.37","3.4"
2025-12-02,"20:00","20.822","51.617","33.99","95.8","7.02","2.325","8.02","5.39","1.38","5.56","9.91","3.59"
2025-12-02,"20:15","20.774","51.662","34.03","94.7","6.95","2.281","8","4.66","1.46","5.86","10.29","3.72"
2025-12-02,"20:30","20.763","51.674","34.03","93.5","6.86","2.228","7.99","4.95","1.51","6.06","10.5","3.79"
2025-12-02,"20:45","20.779","51.672","34.03","94.3","6.92","2.167","8","5.26","1.32","5.3","10.61","3.83"
2025-12-02,"21:00","20.768","51.68","34.04","92.7","6.8","2.125","7.99","4.66","1.3","5.21","10.72","3.87"
2025-12-02,"21:15","20.785","51.66","34.02","93.8","6.88","2.08","8","3.64","1.16","4.65","10.69","3.86"
2025-12-02,"21:30","20.805","51.632","34","93.5","6.86","2.031","8","3.35","1.09","4.37","10.89","3.93"
2025-12-02,"21:45","20.846","51.537","33.93","82.1","6.01","1.987","7.97","3.01","0.65","2.61","9.32","3.38"
2025-12-02,"22:00","20.868","51.613","33.99","88.3","6.47","1.938","8","4.15","1.05","4.2","9.83","3.56"
2025-12-02,"22:15","20.83","51.57","33.96","89.6","6.57","1.892","8","3.78","1.08","4.33","10","3.62"
2025-12-02,"22:30","20.935","51.653","34.02","91.2","6.67","1.846","7.99","3.92","1.07","4.31","10.53","3.8"
2025-12-02,"22:45","20.957","51.682","34.04","90.9","6.65","1.801","7.98","4.08","1.08","4.33","10.56","3.82"
2025-12-02,"23:00","20.931","51.684","34.04","93.4","6.83","1.754","8","4.34","2","8.02","10.55","3.81"
2025-12-02,"23:15","20.955","51.682","34.04","93.3","6.82","1.707","8","4.14","1.1","4.43","10.66","3.85"
2025-12-02,"23:30","20.958","51.683","34.04","93.4","6.82","1.658","8","4.12","0.84","3.38","10.46","3.78"
2025-12-02,"23:45","20.911","51.655","34.02","93.5","6.84","1.61","8.01","3.88","1.22","4.91","10.48","3.79"
2025-12-03,"00:00","21.012","51.639","34.01","90.1","6.58","1.559","7.98","4.8","1.03","4.15","11.32","4.08"
2025-12-03,"00:15","20.901","51.632","34","92.1","6.74","1.509","8","4.04","1.51","6.04","10.74","3.88"
2025-12-03,"00:30","20.893","51.641","34.01","93.4","6.84","1.462","8.01","4.07","1.15","4.6","10.17","3.68"
2025-12-03,"00:45","20.944","51.628","34","92.3","6.75","1.419","8.01","4.8","1.04","4.17","10.07","3.64"
2025-12-03,"01:00","20.858","51.557","33.95","92.1","6.75","1.382","8.02","4.76","1.04","4.2","10.01","3.62"
2025-12-03,"01:15","20.836","51.573","33.96","91.1","6.68","1.358","8.01","5.06","1.04","4.19","10.7","3.87"
2025-12-03,"01:30","20.754","51.511","33.91","93.8","6.89","1.361","8.03","5","1.16","4.65","10.15","3.67"
2025-12-03,"01:45","20.82","51.501","33.91","95.3","6.99","1.392","8.04","5.98","1.36","5.46","10.23","3.7"
2025-12-03,"02:00","20.721","51.452","33.87","97","7.13","1.448","8.06","4.65","0.93","3.75","9.42","3.42"
2025-12-03,"02:15","20.965","51.468","33.88","97.4","7.13","1.509","8.03","8.09","1.64","6.58","10.44","3.77"
2025-12-03,"02:30","21.034","51.429","33.85","96.7","7.07","1.595","8.02","9.68","1.57","6.31","10.79","3.89"
2025-12-03,"02:45","20.791","51.431","33.86","96.9","7.12","1.672","8.05","6.04","1.26","5.07","9.3","3.38"
2025-12-03,"03:00","20.901","51.446","33.87","96.5","7.07","1.767","8.03","7.53","1.5","6.03","10.11","3.66"
2025-12-03,"03:15","20.825","51.43","33.85","96.5","7.08","1.86","8.04","5.93","1.76","7.07","9.47","3.43"
2025-12-03,"03:30","20.662","51.41","33.84","96.4","7.1","1.944","8.05","4.31","1.16","4.65","8.92","3.24"
2025-12-03,"03:45","20.437","51.357","33.8","96.5","7.13","2.041","8.07","4.19","1.35","5.42","8.55","3.11"
2025-12-03,"04:00","20.286","51.32","33.78","96.3","7.14","2.139","8.08","4.15","1.21","4.87","8.38","3.05"
2025-12-03,"04:15","20.169","51.317","33.77","96.5","7.16","2.235","8.08","4.7","1.06","4.25","8.43","3.07"
2025-12-03,"04:30","20.092","51.332","33.79","96.6","7.18","2.336","8.09","5.63","1.33","5.34","8.21","3"
2025-12-03,"04:45","20.065","51.363","33.81","96.1","7.15","2.434","8.08","6.27","1.11","4.45","8.19","2.99"
2025-12-03,"05:00","20.027","51.377","33.82","95.9","7.14","2.528","8.08","5.56","1.18","4.73","7.98","2.92"
2025-12-03,"05:15","20.014","51.383","33.82","95","7.07","2.606","8.07","5.59","1.42","5.72","8.13","2.97"
2025-12-03,"05:30","20.005","51.387","33.83","91.9","6.84","2.683","8.07","4.73","1.07","4.29","8","2.92"
2025-12-03,"05:45","20.008","51.389","33.83","74.9","5.57","2.746","8","6.85","0.76","3.06","7.72","2.82"
2025-12-03,"06:00","20.007","51.391","33.83","70.6","5.26","2.8","8","6.26","1.21","4.85","7.92","2.89"
2025-12-03,"06:15","20.004","51.394","33.83","79.4","5.91","2.849","8.01","3.66","0.75","3.02","8.22","3"
2025-12-03,"06:30","19.988","51.392","33.83","87.1","6.49","2.891","8.06","4.08","0.74","2.97","7.97","2.91"
2025-12-03,"06:45","19.995","51.39","33.83","87","6.48","2.922","8.04","5.97","0.91","3.67","8.28","3.02"
2025-12-03,"07:00","20.06","51.377","33.82","90.9","6.77","2.939","8.06","5.2","1.04","4.19","8.38","3.05"
2025-12-03,"07:15","20.268","51.384","33.82","92.1","6.83","2.944","8.06","4.18","1.01","4.08","9.15","3.32"
2025-12-03,"07:30","20.583","51.433","33.86","91.5","6.74","2.942","8.02","4.59","1.08","4.35","10.3","3.73"
2025-12-03,"07:45","20.67","51.576","33.96","89.2","6.55","2.916","8","8.45","1.07","4.32","10.84","3.91"
2025-12-03,"08:00","20.555","51.639","34.01","88.5","6.52","2.877","7.97","8.51","1.02","4.09","11.94","4.3"
